date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:19	38433/38433	---M--	200	added ('OK')	text/html	etag:%222f24d41580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1042.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1042.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:21	38563/38563	---M--	200	added ('OK')	text/html	etag:%2292b91441580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1041.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1041.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:22	38247/38247	---M--	200	added ('OK')	text/html	etag:%222281db40580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1040.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1040.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:23	38570/38570	---M--	200	added ('OK')	text/html	etag:%22fe839d40580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1039.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1039.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:24	38580/38580	---M--	200	added ('OK')	text/html	etag:%2280245d40580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1038.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1038.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:25	38512/38512	---M--	200	added ('OK')	text/html	etag:%225c271f40580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1037.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1037.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:26	38610/38610	---M--	200	added ('OK')	text/html	etag:%22928ce33f580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1036.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1036.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:27	38584/38584	---M--	200	added ('OK')	text/html	etag:%22142da33f580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1035.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1035.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:28	38618/38618	---M--	200	added ('OK')	text/html	etag:%224a92673f580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1034.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1034.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:29	38584/38584	---M--	200	added ('OK')	text/html	etag:%22cc32273f580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1033.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1033.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:30	38517/38517	---M--	200	added ('OK')	text/html	etag:%22f470e43e580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1032.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1032.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:31	38500/38500	---M--	200	added ('OK')	text/html	etag:%222ad6a83e580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1031.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1031.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:32	26616/26616	---M--	200	added ('OK')	text/html	etag:%226d96a3e580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1030.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1030.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:33	38633/38633	---M--	200	added ('OK')	text/html	etag:%22588c3d3e580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1029.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1029.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:33	38696/38696	---M--	200	added ('OK')	text/html	etag:%2280cafa3d580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1028.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1028.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:35	38777/38777	---M--	200	added ('OK')	text/html	etag:%22b62fbf3d580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1027.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1027.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:36	38039/38039	---M--	200	added ('OK')	text/html	etag:%22ec94833d580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1026.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1026.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:37	38882/38882	---M--	200	added ('OK')	text/html	etag:%22c897453d580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1025.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1025.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:38	38723/38723	---M--	200	added ('OK')	text/html	etag:%22a49a73d580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1024.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1024.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:39	38237/38237	---M--	200	added ('OK')	text/html	etag:%223462ce3c580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1023.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1023.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:40	38055/38055	---M--	200	added ('OK')	text/html	etag:%22c429953c580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1022.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1022.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:41	38133/38133	---M--	200	added ('OK')	text/html	etag:%22fa8e593c580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1021.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1021.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:42	38241/38241	---M--	200	added ('OK')	text/html	etag:%22e4b8223c580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1020.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1020.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:43	38496/38496	---M--	200	added ('OK')	text/html	etag:%226659e23b580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1019.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1019.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:44	38434/38434	---M--	200	added ('OK')	text/html	etag:%22f620a93b580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1018.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1018.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:45	38434/38434	---M--	200	added ('OK')	text/html	etag:%2286e86f3b580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1017.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1017.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:46	38533/38533	---M--	200	added ('OK')	text/html	etag:%22bc4d343b580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1016.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1016.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:47	38738/38738	---M--	200	added ('OK')	text/html	etag:%229850f63a580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1015.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1015.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:48	38217/38217	---M--	200	added ('OK')	text/html	etag:%227453b83a580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1014.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1014.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:49	38219/38219	---M--	200	added ('OK')	text/html	etag:%22aab87c3a580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1013.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1013.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:50	38314/38314	---M--	200	added ('OK')	text/html	etag:%22e01d413a580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1012.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1012.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:51	38925/38925	---M--	200	added ('OK')	text/html	etag:%2270e573a580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1011.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1011.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:52	37509/37509	---M--	200	added ('OK')	text/html	etag:%220adce39580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1010.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1010.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:53	38632/38632	---M--	200	added ('OK')	text/html	etag:%2236129339580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1009.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1009.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:54	38488/38488	---M--	200	added ('OK')	text/html	etag:%2212155539580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1008.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1008.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:55	38571/38571	---M--	200	added ('OK')	text/html	etag:%22487a1939580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1007.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1007.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:56	38621/38621	---M--	200	added ('OK')	text/html	etag:%22d841e038580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1006.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1006.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:57	38694/38694	---M--	200	added ('OK')	text/html	etag:%22b444a238580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1005.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1005.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:58	38653/38653	---M--	200	added ('OK')	text/html	etag:%2290476438580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1004.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1004.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:47:59	38571/38571	---M--	200	added ('OK')	text/html	etag:%22c6ac2838580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1003.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1003.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:00	36984/36984	---M--	200	added ('OK')	text/html	etag:%22484de837580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1002.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1002.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:01	38742/38742	---M--	200	added ('OK')	text/html	etag:%223277b137580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1001.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1001.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:03	38769/38769	---M--	200	added ('OK')	text/html	etag:%22e7a7337580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/1000.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/1000.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:03	38332/38332	---M--	200	added ('OK')	text/html	etag:%22ec91c751580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/999.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/999.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:04	38055/38055	---M--	200	added ('OK')	text/html	etag:%22d6bb9051580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/998.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/998.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:05	38215/38215	---M--	200	added ('OK')	text/html	etag:%22fef94d51580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/997.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/997.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:07	38358/38358	---M--	200	added ('OK')	text/html	etag:%22dafcf51580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/996.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/996.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:07	38396/38396	---M--	200	added ('OK')	text/html	etag:%22b6ffd150580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/995.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/995.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:08	38617/38617	---M--	200	added ('OK')	text/html	etag:%22ec649650580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/994.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/994.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:09	38132/38132	---M--	200	added ('OK')	text/html	etag:%2222ca5a50580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/993.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/993.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:10	38606/38606	---M--	200	added ('OK')	text/html	etag:%22fecc1c50580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/992.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/992.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:11	30931/30931	---M--	200	added ('OK')	text/html	etag:%22dacfde4f580d61:e45%22	http://jinyongxiaoshuo.com/old_yitiantulongji/991.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_yitiantulongji/991.html	(from http://jinyongxiaoshuo.com/old_yitiantulongji/)
08:48:13	36076/36076	---M--	200	added ('OK')	text/html	etag:%22ea678372480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/908.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/908.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:14	36017/36017	---M--	200	added ('OK')	text/html	etag:%227a2f4a72480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/907.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/907.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:14	36350/36350	---M--	200	added ('OK')	text/html	etag:%2264591372480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/906.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/906.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:16	31635/31635	---M--	200	added ('OK')	text/html	etag:%22e6f9d271480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/905.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/905.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:16	36323/36323	---M--	200	added ('OK')	text/html	etag:%222a869e71480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/904.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/904.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:18	36442/36442	---M--	200	added ('OK')	text/html	etag:%2214b06771480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/903.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/903.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:18	36016/36016	---M--	200	added ('OK')	text/html	etag:%22f0b22971480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/902.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/902.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:20	35890/35890	---M--	200	added ('OK')	text/html	etag:%222618ee70480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/901.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/901.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:21	44878/44878	---M--	200	added ('OK')	text/html	etag:%225c7db270480d61:e45%22	http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/900.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_baimaxiaoxifeng/900.html	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:22	7863/7863	---M--	200	added ('OK')	image/jpeg	etag:%22f6edb28f380d61:e45%22	http://jinyongxiaoshuo.com/css/img/old_baimaxiaoxifeng.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/old_baimaxiaoxifeng.jpg	(from http://jinyongxiaoshuo.com/old_baimaxiaoxifeng/)
08:48:24	67842/67842	---M--	200	added ('OK')	text/html	etag:%2266b9a8b480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1160.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1160.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:25	73864/73864	---M--	200	added ('OK')	text/html	etag:%22aad13f8b480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1159.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1159.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:26	79834/79834	---M--	200	added ('OK')	text/html	etag:%2232ead68a480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1158.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1158.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:28	67004/67004	---M--	200	added ('OK')	text/html	etag:%225279648a480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1157.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1157.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:28	6909/6909	---M--	200	added ('OK')	image/jpeg	etag:%22984a3190380d61:e45%22	http://jinyongxiaoshuo.com/css/img/old_lianchengjue.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/old_lianchengjue.jpg	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:29	71001/71001	---M--	200	added ('OK')	text/html	etag:%22421b58a480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1156.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1156.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:30	75512/75512	---M--	200	added ('OK')	text/html	etag:%228c1fa889480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1155.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1155.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:32	73329/73329	---M--	200	added ('OK')	text/html	etag:%2214383f89480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1154.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1154.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:33	75368/75368	---M--	200	added ('OK')	text/html	etag:%225015db88480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1153.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1153.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:34	71476/71476	---M--	200	added ('OK')	text/html	etag:%2224696d88480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1152.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1152.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:36	74333/74333	---M--	200	added ('OK')	text/html	etag:%22baa8b88480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1151.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1151.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:37	70138/70138	---M--	200	added ('OK')	text/html	etag:%2242c1a287480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1150.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1150.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:39	42701/42701	---M--	200	added ('OK')	text/html	etag:%227e9e3e87480d61:e45%22	http://jinyongxiaoshuo.com/old_lianchengjue/1149.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_lianchengjue/1149.html	(from http://jinyongxiaoshuo.com/old_lianchengjue/)
08:48:41	13184/13184	---M--	200	added ('OK')	text/html	etag:%22b82d37d580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1343.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1343.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:41	7382/7382	---M--	200	added ('OK')	image/jpeg	etag:%22aadfe890380d61:e45%22	http://jinyongxiaoshuo.com/css/img/old_tianlongbabu.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/old_tianlongbabu.jpg	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:41	34237/34237	---M--	200	added ('OK')	text/html	etag:%2234561fd580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1342.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1342.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:43	38722/38722	---M--	200	added ('OK')	text/html	etag:%22d244edc580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1341.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1341.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:43	38463/38463	---M--	200	added ('OK')	text/html	etag:%2216d1b8c580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1340.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1340.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:45	38455/38455	---M--	200	added ('OK')	text/html	etag:%225a5d84c580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1339.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1339.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:46	38511/38511	---M--	200	added ('OK')	text/html	etag:%2244874dc580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1338.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1338.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:47	38607/38607	---M--	200	added ('OK')	text/html	etag:%222eb116c580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1337.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1337.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:48	38654/38654	---M--	200	added ('OK')	text/html	etag:%22723de2b580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1336.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1336.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:49	38116/38116	---M--	200	added ('OK')	text/html	etag:%225c67abb580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1335.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1335.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
08:48:50	38517/38517	---M--	200	added ('OK')	text/html	etag:%22469174b580d61:e45%22	http://jinyongxiaoshuo.com/old_tianlongbabu/1334.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_tianlongbabu/1334.html	(from http://jinyongxiaoshuo.com/old_tianlongbabu/)
